Size,Rating
20.39528931451608,4.0
6.8,4.3
4.0,4.4
20.39528931451608,4.2
3.7,4.3
20.39528931451608,4.1
3.4,4.4
20.39528931451608,4.3
20.39528931451608,4.4
20.39528931451608,4.2
48.0,4.7
7.7,4.3
60.0,4.5
60.0,3.7
5.6,4.3
20.39528931451608,4.2
5.2,4.1
25.0,4.5
3.3,4.8
29.0,4.3
49.0,4.7
3.6,4.3
48.0,4.2
20.39528931451608,3.7
5.4,4.6
18.0,4.5
3.2,4.3
11.0,4.5
8.5,4.2
24.0,4.2
26.0,4.3
14.0,4.3
20.39528931451608,4.4
20.39528931451608,3.7
78.0,4.4
20.39528931451608,4.4
20.39528931451608,4.2
7.0,3.5
9.2,4.2
20.39528931451608,4.2
6.5,4.2
11.0,3.9
96.0,4.3
2.9,3.7
24.0,4.3
55.0,4.3
74.0,4.6
15.0,4.6
6.3,3.9
74.0,4.6
20.39528931451608,4.1
14.0,4.8
14.0,4.3
5.7,4.4
19.0,3.3
20.39528931451608,4.2
20.39528931451608,3.8
70.0,3.7
29.0,4.5
16.0,4.1
20.39528931451608,4.4
13.0,3.7
17.0,4.8
20.39528931451608,4.3
20.39528931451608,4.1
92.0,4.5
45.0,4.4
57.0,4.3
26.0,3.8
47.0,4.5
22.0,3.7
50.0,4.5
34.0,4.6
20.39528931451608,4.3
70.0,4.4
4.1,4.3
11.0,4.3
94.0,4.4
24.0,4.2
56.0,4.9
66.0,4.6
91.0,4.6
17.0,3.4
21.0,3.8
20.39528931451608,4.7
81.0,4.6
3.0,3.8
59.0,4.4
83.0,3.9
19.0,4.1
23.0,4.5
32.0,3.7
39.0,4.4
7.5,3.8
7.4,3.1
6.3,5.0
18.0,4.4
14.0,4.173243045387998
20.39528931451608,4.3
20.0,2.9
20.39528931451608,3.1
96.0,3.3
35.0,4.1
8.6,4.4
55.0,4.5
29.0,4.3
13.0,4.3
6.7,2.2
20.39528931451608,4.2
94.0,4.5
64.0,3.9
4.5,4.1
6.0,3.3
20.39528931451608,4.5
7.4,4.1
3.7,4.8
25.0,4.1
10.0,4.5
26.0,4.173243045387998
11.0,4.5
78.0,4.3
50.0,4.4
20.39528931451608,4.7
8.3,4.4
7.7,4.2
2.5,4.2
20.39528931451608,4.5
4.0,4.6
4.2,4.7
74.0,4.8
6.9,4.7
20.39528931451608,4.7
6.6,1.7
16.0,4.5
4.7,4.0
5.4,3.6
35.0,2.0
26.0,4.7
32.0,4.1
2.7,4.3
3.7,4.3
7.0,4.5
6.9,4.4
2.2,4.6
30.0,3.7
5.8,4.5
3.1,4.0
1.5,4.8
8.6,4.0
0.772,4.7
3.3,4.8
5.0,4.6
1.1,4.3
4.4,4.2
2.1,4.8
1.6,4.2
29.0,4.2
39.0,4.5
29.0,4.6
14.0,4.5
41.0,4.3
9.7,4.8
47.0,4.2
89.0,4.4
9.9,4.5
64.0,4.2
48.0,4.6
12.0,4.6
32.0,4.5
28.0,4.5
20.39528931451608,4.5
36.0,4.4
13.0,4.1
18.0,4.6
3.6,4.5
79.0,4.5
66.0,4.3
42.0,4.3
9.8,3.3
2.8,3.7
20.39528931451608,4.5
40.0,4.4
20.0,3.1
25.0,4.0
44.0,3.9
8.8,4.4
89.0,4.8
4.8,3.6
0.318,3.4
20.39528931451608,4.7
13.0,4.4
4.9,4.4
12.0,4.5
20.39528931451608,4.3
14.0,4.5
5.9,4.0
41.0,4.3
20.39528931451608,4.5
20.39528931451608,4.0
22.0,4.2
6.1,4.3
3.1,4.6
0.058,4.4
79.0,4.3
15.0,4.2
55.0,4.3
11.0,4.3
13.0,4.6
4.9,3.6
7.6,4.2
3.0,4.2
37.0,4.4
9.3,4.3
23.0,4.9
0.241,4.5
9.2,4.2
4.8,3.8
20.39528931451608,4.2
16.0,1.0
40.0,4.4
13.0,4.0
4.9,4.173243045387998
31.0,4.4
20.39528931451608,4.4
20.39528931451608,4.5
14.0,4.173243045387998
3.0,3.4
9.9,3.8
20.39528931451608,4.173243045387998
3.7,3.7
1.7,4.173243045387998
11.0,4.1
2.1,4.4
1.4,4.2
32.0,4.5
37.0,4.3
7.9,4.2
25.0,3.6
19.0,4.4
39.0,4.6
0.196,4.5
2.3,4.4
8.1,4.2
51.0,4.3
3.4,1.8
8.8,3.8
28.0,4.4
20.39528931451608,3.0
11.0,3.4
6.1,4.6
14.0,3.7
94.0,3.0
11.0,4.6
14.0,3.1
1.6,4.3
15.0,4.3
2.7,3.8
5.7,4.5
47.0,3.6
1.6,4.173243045387998
0.857,4.2
25.0,4.5
1.3,4.2
1.5,3.3
3.9,4.3
87.0,4.2
10.0,3.8
5.9,2.9
58.0,4.5
1.9,4.3
48.0,4.9
57.0,4.4
0.051,4.4
4.5,4.4
8.9,2.9
26.0,4.2
15.0,4.0
1.5,4.3
2.2,4.3
42.0,3.9
8.5,4.173243045387998
8.9,4.0
13.0,4.6
13.0,3.7
20.39528931451608,4.0
5.4,4.6
27.0,4.4
3.0,4.5
19.0,3.0
8.3,3.1
1.2,4.5
2.8,4.5
19.0,4.5
7.2,4.1
20.39528931451608,4.6
52.0,4.2
20.39528931451608,4.173243045387998
65.0,3.9
37.0,3.9
2.9,3.9
34.0,4.2
6.5,3.7
3.9,2.8
3.9,4.1
57.0,4.4
2.8,2.7
23.0,4.7
55.0,4.2
40.0,4.4
50.0,4.0
25.0,4.0
6.6,4.7
36.0,4.3
8.8,4.4
43.0,4.0
20.39528931451608,4.3
9.9,4.2
0.953,4.6
9.0,3.3
2.6,2.3
23.0,4.2
35.0,4.1
7.2,4.173243045387998
4.7,3.2
20.39528931451608,3.5
43.0,4.6
20.39528931451608,4.1
3.1,4.1
6.7,4.1
13.0,4.173243045387998
7.1,4.7
9.1,3.5
98.0,3.9
30.0,4.173243045387998
8.9,4.173243045387998
13.0,4.1
2.4,4.7
44.0,4.173243045387998
7.3,4.6
33.0,4.5
3.4,4.7
3.8,4.9
3.6,4.173243045387998
20.39528931451608,4.3
40.0,4.1
14.0,4.4
20.39528931451608,4.2
20.39528931451608,4.1
20.39528931451608,4.6
34.0,4.3
40.0,4.4
11.0,4.5
63.0,4.6
14.0,4.8
61.0,4.3
63.0,4.8
8.9,4.8
10.0,3.7
44.0,4.1
10.0,3.7
59.0,4.2
7.4,4.5
23.0,4.6
15.0,4.173243045387998
40.0,4.9
62.0,4.4
2.1,4.6
31.0,4.173243045387998
19.0,4.173243045387998
26.0,4.0
3.6,4.8
13.0,4.3
4.5,4.4
35.0,4.2
71.0,4.6
15.0,4.173243045387998
23.0,4.8
3.5,4.0
60.0,4.3
40.0,4.7
20.39528931451608,4.3
49.0,4.0
48.0,4.0
20.0,4.0
50.0,4.1
0.865,4.6
2.9,3.1
67.0,4.9
2.4,4.5
61.0,4.0
6.8,4.0
2.6,3.6
13.0,4.5
29.0,4.2
84.0,4.3
5.4,3.9
2.8,4.3
2.9,4.3
6.9,4.4
46.0,4.3
27.0,4.4
20.39528931451608,4.3
37.0,4.4
82.0,3.5
44.0,4.4
7.3,4.4
37.0,4.5
53.0,4.4
44.0,4.4
24.0,3.9
34.0,3.9
20.39528931451608,4.3
9.1,4.9
38.0,3.7
15.0,3.3
26.0,3.8
63.0,3.5
0.251,4.2
4.2,3.5
7.3,3.6
9.7,3.9
1.4,4.2
4.9,4.2
6.2,4.0
6.0,3.2
1.2,2.4
16.0,4.5
59.0,4.1
7.7,4.2
30.0,3.7
6.4,4.3
64.0,4.2
46.0,4.1
76.0,3.9
54.0,3.8
8.4,4.4
22.0,3.4
23.0,4.0
8.2,4.4
3.8,3.3
54.0,4.8
9.1,4.5
40.0,3.4
28.0,4.3
11.0,4.3
34.0,4.1
58.0,4.0
21.0,4.4
45.0,3.8
22.0,4.4
28.0,3.8
17.0,4.2
31.0,3.8
59.0,4.8
91.0,4.7
20.39528931451608,4.3
20.0,3.5
69.0,3.9
71.0,4.2
13.0,4.6
33.0,4.7
3.3,4.5
6.4,3.8
20.0,4.5
7.6,3.7
62.0,3.5
32.0,4.1
49.0,3.9
0.93,4.1
34.0,4.6
49.0,4.4
24.0,4.6
72.0,4.0
8.7,4.4
20.39528931451608,4.4
40.0,4.4
6.8,4.0
47.0,3.8
3.6,3.9
2.9,4.173243045387998
26.0,3.7
1.3,4.2
45.0,4.1
0.54,4.3
4.6,4.3
0.313,4.1
8.6,4.4
0.746,3.8
10.0,4.3
5.1,3.8
6.1,4.5
28.0,3.8
5.2,3.9
22.0,4.0
20.39528931451608,4.3
51.0,4.4
39.0,4.6
2.1,4.173243045387998
12.0,5.0
11.0,4.4
7.5,4.4
24.0,4.2
19.0,4.0
1.9,4.173243045387998
5.2,4.2
2.3,4.173243045387998
4.5,4.6
1.7,4.1
1.8,4.173243045387998
6.3,3.9
20.39528931451608,4.6
5.5,4.173243045387998
6.2,4.4
28.0,3.9
4.3,4.6
5.7,4.5
4.9,3.0
3.6,4.173243045387998
2.0,3.6
16.0,4.4
7.4,4.6
4.3,4.173243045387998
7.3,4.3
60.0,5.0
3.7,4.5
24.0,4.1
10.0,4.1
7.5,4.5
13.0,4.173243045387998
3.6,4.8
2.0,4.5
14.0,4.173243045387998
2.3,4.0
16.0,4.8
20.0,3.7
21.0,4.173243045387998
2.1,4.5
26.0,4.7
14.0,2.7
18.0,2.9
60.0,4.2
20.39528931451608,4.4
7.1,4.2
20.39528931451608,3.4
60.0,2.6
40.0,4.1
55.0,4.3
20.0,4.2
19.0,4.4
20.39528931451608,4.173243045387998
17.0,4.0
3.6,4.4
4.5,4.1
3.6,4.8
33.0,2.2
43.0,3.8
21.0,3.1
2.3,3.1
14.0,3.8
19.0,3.8
95.0,4.3
29.0,3.6
2.7,4.0
20.39528931451608,4.4
20.39528931451608,4.6
16.0,4.173243045387998
3.9,4.5
3.1,1.8
12.0,4.7
39.0,3.9
26.0,4.4
19.0,3.6
12.0,4.4
2.8,3.9
6.2,3.9
2.9,3.8
5.9,4.173243045387998
60.0,4.2
4.9,4.1
62.0,4.4
96.0,4.4
9.2,4.173243045387998
2.8,4.173243045387998
3.9,5.0
2.2,4.1
0.203,4.5
37.0,4.3
3.7,4.173243045387998
7.7,3.9
2.9,3.5
29.0,4.173243045387998
34.0,3.2
3.6,4.173243045387998
5.7,4.173243045387998
64.0,4.173243045387998
3.4,4.173243045387998
0.058,3.3
6.7,4.8
23.0,4.5
8.9,3.7
57.0,4.8
12.0,4.7
13.0,4.3
93.0,3.8
83.0,4.1
41.0,4.7
28.0,4.173243045387998
2.7,4.2
4.4,4.173243045387998
3.4,4.173243045387998
2.2,4.2
20.39528931451608,4.6
7.1,4.6
20.0,4.2
0.026,4.1
20.39528931451608,3.5
31.0,4.1
45.0,4.4
33.0,4.5
14.0,4.1
37.0,4.5
24.0,4.3
6.5,4.4
40.0,4.3
93.0,4.3
0.314,3.8
3.7,3.9
57.0,4.1
2.7,4.8
68.0,4.0
20.39528931451608,4.3
2.4,4.0
96.0,3.7
20.39528931451608,3.3
2.2,4.1
33.0,3.0
20.39528931451608,4.1
19.0,3.0
20.39528931451608,3.8
21.0,4.0
26.0,4.6
29.0,4.1
20.39528931451608,3.6
3.7,4.7
25.0,3.5
28.0,3.1
2.1,3.9
15.0,4.2
7.9,4.4
46.0,4.4
8.9,3.3
13.0,4.8
20.0,4.2
20.39528931451608,4.5
2.3,3.8
4.9,4.1
23.0,4.2
35.0,4.2
18.0,4.0
45.0,4.2
5.6,3.8
4.5,4.5
5.8,3.7
24.0,4.3
21.0,4.5
31.0,4.1
74.0,4.2
21.0,4.5
7.3,4.0
11.0,4.3
53.0,4.7
37.0,4.1
37.0,3.2
2.0,3.9
26.0,4.1
42.0,3.4
7.8,3.0
3.5,4.6
14.0,4.6
5.1,4.1
1.9,3.1
38.0,3.4
3.0,4.2
2.2,4.2
3.5,3.0
4.0,2.4
27.0,4.1
13.0,2.9
21.0,4.0
3.5,4.0
22.0,3.8
7.2,2.4
4.8,4.4
13.0,3.7
7.5,4.3
5.4,4.6
30.0,4.2
20.39528931451608,4.8
0.196,3.6
20.39528931451608,3.2
16.0,4.0
3.8,3.5
17.0,4.4
26.0,2.5
28.0,3.9
20.39528931451608,4.4
38.0,4.2
17.0,4.2
20.0,4.3
6.9,4.1
59.0,4.2
67.0,4.2
61.0,3.9
20.39528931451608,3.9
1.6,3.8
20.39528931451608,4.5
3.7,4.2
4.9,3.7
30.0,4.3
40.0,4.6
10.0,3.3
100.0,3.6
42.0,4.1
95.0,3.8
28.0,3.3
4.2,4.5
3.6,4.8
20.39528931451608,4.6
17.0,4.173243045387998
4.6,4.3
7.9,4.5
20.39528931451608,4.2
4.3,3.8
3.6,4.7
5.9,4.2
35.0,4.3
1.8,4.7
9.5,4.7
19.0,3.6
25.0,4.2
37.0,4.0
3.6,4.3
17.0,4.7
2.9,4.6
3.4,4.8
2.9,3.8
3.5,4.2
1.5,3.2
20.39528931451608,4.3
47.0,4.3
11.0,4.4
9.1,1.9
16.0,2.5
2.5,4.2
6.7,4.3
1.9,4.0
20.39528931451608,4.5
27.0,4.8
0.079,4.2
7.6,4.7
8.2,4.4
33.0,4.4
3.1,4.4
27.0,4.6
20.39528931451608,4.6
1.5,4.2
4.5,4.0
43.0,4.2
21.0,4.5
4.4,4.7
16.0,4.2
13.0,4.4
34.0,3.2
8.3,4.1
2.5,4.0
3.5,4.7
6.4,4.6
4.3,4.6
6.3,4.7
8.6,4.8
1.9,4.6
0.118,4.2
49.0,4.3
3.7,3.3
3.5,4.7
53.0,4.5
8.0,4.0
20.39528931451608,4.5
27.0,4.2
24.0,4.6
11.0,4.2
3.2,4.7
3.7,4.7
1.2,4.2
8.4,4.3
31.0,4.3
9.6,4.173243045387998
45.0,4.5
56.0,4.4
26.0,4.5
17.0,4.6
6.9,4.3
20.39528931451608,3.8
99.0,4.5
47.0,4.5
36.0,3.9
21.0,4.0
3.0,2.7
8.5,4.5
2.0,4.0
15.0,2.9
50.0,4.6
17.0,4.4
1.9,4.6
70.0,4.4
41.0,4.4
99.0,4.2
96.0,4.8
84.0,4.3
5.0,4.6
5.0,4.6
99.0,4.1
99.0,4.4
26.0,4.5
20.39528931451608,4.4
20.39528931451608,4.2
20.39528931451608,4.5
37.0,4.6
20.39528931451608,4.5
9.0,4.6
88.0,4.0
87.0,4.5
78.0,4.2
67.0,3.9
59.0,4.7
1.4,4.5
59.0,4.3
76.0,4.2
62.0,3.9
80.0,4.1
3.8,2.2
56.0,4.2
72.0,4.2
25.0,2.8
79.0,3.9
98.0,4.3
68.0,4.8
91.0,4.3
44.0,4.1
96.0,4.2
61.0,4.4
20.39528931451608,4.1
19.0,4.6
8.8,4.3
96.0,4.3
7.7,3.8
20.39528931451608,4.8
10.0,4.173243045387998
2.2,3.8
16.0,3.9
5.7,4.173243045387998
29.0,4.3
24.0,4.3
4.3,4.3
48.0,4.1
2.3,4.2
7.6,4.5
99.0,4.6
22.0,3.8
12.0,4.7
88.0,4.5
91.0,4.7
99.0,4.5
10.0,4.8
20.39528931451608,4.6
18.0,4.3
33.0,4.8
8.2,3.4
20.39528931451608,4.6
63.0,4.5
0.239,4.4
20.39528931451608,4.4
20.39528931451608,4.6
48.0,4.2
20.39528931451608,4.3
48.0,4.3
18.0,3.8
8.3,3.9
54.0,4.3
20.39528931451608,4.8
30.0,4.2
8.3,4.5
23.0,4.8
11.0,4.173243045387998
8.4,4.6
82.0,4.2
5.0,4.2
17.0,4.0
37.0,4.173243045387998
45.0,4.3
40.0,4.8
7.0,4.1
3.8,4.7
22.0,4.173243045387998
15.0,4.8
8.5,4.0
0.371,3.5
5.2,3.8
20.39528931451608,3.5
13.0,3.3
92.0,3.7
2.0,3.3
5.0,3.4
1.8,1.8
1.7,1.6
24.0,1.9
23.0,3.6
5.1,3.4
7.9,3.2
7.8,2.5
4.2,4.7
18.0,2.6
3.3,2.8
7.7,3.9
3.1,4.2
27.0,3.9
0.22,4.0
26.0,3.5
3.0,3.1
28.0,3.7
11.0,3.6
6.1,3.4
26.0,4.0
5.0,3.7
2.1,1.7
6.1,2.4
2.2,4.3
2.3,3.3
28.0,4.1
3.0,4.1
9.7,3.4
3.4,3.0
3.9,3.0
9.4,2.2
26.0,3.7
27.0,3.7
4.4,4.8
26.0,3.7
3.2,3.6
7.0,3.7
20.39528931451608,4.4
1.4,3.8
1.7,3.7
20.39528931451608,3.7
20.39528931451608,4.8
1.5,4.2
39.0,4.1
4.3,4.1
20.39528931451608,4.3
8.3,3.9
0.73,3.8
2.1,4.0
26.0,4.5
0.756,4.6
3.2,4.1
4.1,4.4
20.0,3.7
3.6,3.9
44.0,3.9
26.0,4.5
17.0,4.5
1.1,4.4
2.9,4.3
24.0,4.5
14.0,4.7
6.9,4.7
12.0,4.1
0.091,3.3
9.4,4.2
1.7,4.1
0.293,3.4
20.39528931451608,4.3
35.0,4.9
3.8,4.5
0.017,4.1
0.074,4.4
1.1,4.4
4.1,3.4
13.0,4.1
0.014,4.1
8.3,3.5
9.0,3.8
9.0,4.6
3.3,5.0
28.0,4.2
59.0,3.9
1.9,3.7
12.0,4.3
1.8,1.9
30.0,4.2
20.39528931451608,4.2
20.39528931451608,4.0
20.39528931451608,4.4
18.0,4.2
20.39528931451608,4.5
29.0,4.3
26.0,4.4
12.0,4.0
12.0,4.2
17.0,4.3
18.0,4.0
26.0,4.3
20.39528931451608,3.9
17.0,4.0
12.0,3.7
0.317,4.1
7.5,3.9
20.39528931451608,4.2
66.0,4.4
30.0,4.5
35.0,3.9
26.0,3.9
15.0,4.2
27.0,4.5
39.0,4.1
9.1,4.7
13.0,4.173243045387998
35.0,4.4
5.1,4.7
6.7,4.7
37.0,4.0
3.9,3.9
4.0,4.173243045387998
7.6,3.8
20.39528931451608,3.9
6.6,4.4
32.0,4.5
2.9,4.173243045387998
0.078,3.8
1.2,3.5
15.0,4.2
18.0,4.7
15.0,2.0
19.0,4.3
4.1,2.8
3.5,3.9
3.0,3.4
0.924,4.5
11.0,4.7
4.9,2.0
20.39528931451608,4.4
6.1,4.173243045387998
0.902,4.173243045387998
53.0,4.173243045387998
1.3,4.7
4.7,3.3
3.1,4.1
11.0,4.173243045387998
20.39528931451608,4.2
20.39528931451608,4.4
3.7,4.173243045387998
0.266,3.7
19.0,4.173243045387998
4.1,3.9
3.4,5.0
13.0,4.1
46.0,4.8
3.9,4.0
11.0,4.173243045387998
20.39528931451608,4.1
3.5,3.8
20.39528931451608,4.6
11.0,4.173243045387998
20.39528931451608,4.3
17.0,4.1
11.0,4.1
20.39528931451608,4.4
64.0,4.2
10.0,4.1
35.0,4.3
12.0,4.3
2.4,4.0
3.7,4.5
6.3,4.1
22.0,3.8
10.0,4.173243045387998
3.7,4.5
4.6,4.173243045387998
44.0,4.1
18.0,4.173243045387998
9.7,3.9
2.7,3.7
51.0,4.173243045387998
47.0,4.5
56.0,4.4
20.39528931451608,4.173243045387998
24.0,3.4
20.39528931451608,4.173243045387998
52.0,4.173243045387998
4.9,4.173243045387998
1.7,4.173243045387998
16.0,2.3
6.5,4.7
27.0,3.4
36.0,4.7
5.2,4.173243045387998
43.0,4.173243045387998
8.6,5.0
2.0,4.173243045387998
14.0,4.173243045387998
15.0,4.173243045387998
12.0,4.173243045387998
45.0,4.173243045387998
3.2,4.173243045387998
20.39528931451608,4.173243045387998
62.0,4.173243045387998
15.0,3.6
13.0,5.0
18.0,4.173243045387998
1.7,4.173243045387998
15.0,4.3
2.9,4.173243045387998
5.9,4.173243045387998
4.2,4.173243045387998
74.0,5.0
1.7,4.173243045387998
47.0,4.173243045387998
6.9,4.1
8.7,4.1
0.818,4.5
28.0,4.173243045387998
29.0,4.173243045387998
59.0,3.4
20.39528931451608,4.173243045387998
29.0,4.173243045387998
29.0,4.173243045387998
20.39528931451608,2.9
59.0,4.6
27.0,5.0
29.0,4.173243045387998
29.0,4.173243045387998
14.0,4.173243045387998
10.0,3.9
0.081,3.9
28.0,5.0
9.8,4.1
28.0,5.0
0.318,3.0
5.4,4.0
28.0,1.0
29.0,4.173243045387998
29.0,4.0
29.0,4.173243045387998
3.0,4.173243045387998
27.0,4.0
29.0,4.173243045387998
86.0,3.8
22.0,4.173243045387998
29.0,4.173243045387998
29.0,4.173243045387998
29.0,4.173243045387998
16.0,4.173243045387998
27.0,4.173243045387998
29.0,4.173243045387998
5.7,4.173243045387998
5.7,3.5
29.0,4.173243045387998
2.0,4.173243045387998
29.0,4.173243045387998
20.0,4.173243045387998
28.0,4.173243045387998
27.0,2.6
29.0,4.173243045387998
9.1,3.4
29.0,4.173243045387998
29.0,4.173243045387998
35.0,4.5
5.9,3.4
1.2,3.8
39.0,3.0
27.0,4.4
3.2,4.0
4.2,3.9
31.0,4.6
3.9,3.8
25.0,3.8
20.39528931451608,4.0
4.3,3.6
9.8,4.4
13.0,3.1
16.0,4.2
4.2,4.6
99.0,4.0
2.3,5.0
3.6,3.3
26.0,4.1
3.2,3.6
2.8,3.2
8.3,4.4
20.39528931451608,4.0
3.8,4.4
3.4,4.5
3.5,4.3
1.9,4.7
3.3,4.4
20.39528931451608,4.173243045387998
20.39528931451608,4.4
7.1,4.4
7.9,3.7
1.4,3.3
1.8,4.173243045387998
7.5,3.7
4.3,3.0
2.8,2.6
7.9,4.173243045387998
3.7,4.173243045387998
48.0,3.5
14.0,3.9
5.7,4.6
0.939,3.8
42.0,4.4
35.0,4.5
43.0,4.5
63.0,4.7
60.0,4.4
20.39528931451608,4.173243045387998
2.8,5.0
3.2,4.173243045387998
4.2,4.173243045387998
32.0,2.8
22.0,4.173243045387998
7.3,4.6
5.3,2.8
50.0,5.0
7.5,5.0
26.0,2.8
17.0,4.173243045387998
4.2,3.8
31.0,4.1
7.6,4.173243045387998
1.7,4.8
0.169,5.0
63.0,5.0
7.7,4.173243045387998
0.045,4.4
6.6,4.173243045387998
14.0,4.173243045387998
22.0,5.0
3.6,4.1
8.4,4.173243045387998
25.0,4.8
0.475,4.173243045387998
4.3,4.173243045387998
35.0,4.8
3.6,4.0
24.0,4.173243045387998
35.0,5.0
91.0,4.6
27.0,4.173243045387998
31.0,5.0
2.7,4.173243045387998
32.0,4.173243045387998
27.0,4.173243045387998
67.0,4.5
8.2,5.0
30.0,4.173243045387998
3.9,4.173243045387998
1.1,4.173243045387998
48.0,4.4
14.0,4.0
18.0,4.173243045387998
2.9,3.9
4.4,4.1
89.0,4.8
13.0,4.3
3.8,3.9
15.0,4.5
15.0,4.173243045387998
25.0,3.7
34.0,4.3
6.8,4.2
24.0,3.7
3.4,3.8
24.0,4.6
5.8,4.173243045387998
4.9,4.173243045387998
16.0,4.173243045387998
46.0,3.3
33.0,3.0
43.0,3.9
2.8,3.9
11.0,4.173243045387998
26.0,4.1
11.0,4.173243045387998
8.8,4.6
6.2,4.173243045387998
7.6,4.173243045387998
4.9,4.173243045387998
5.1,4.173243045387998
4.2,4.4
7.0,3.8
38.0,4.4
8.7,4.173243045387998
2.1,4.9
12.0,3.6
58.0,4.3
18.0,3.6
20.0,4.1
8.0,3.4
3.0,4.5
12.0,4.7
8.0,4.5
28.0,4.4
29.0,4.3
4.7,4.6
40.0,4.2
14.0,4.8
20.39528931451608,4.6
16.0,4.8
9.7,4.6
49.0,4.6
3.7,4.6
20.39528931451608,4.1
27.0,4.7
3.6,4.7
5.3,4.8
2.4,3.6
8.5,4.7
6.7,4.6
20.39528931451608,4.5
9.0,4.7
0.266,4.5
20.39528931451608,4.3
27.0,4.5
67.0,4.8
22.0,4.7
11.0,4.7
68.0,4.7
40.0,4.7
15.0,4.7
20.39528931451608,4.7
23.0,4.7
4.2,4.6
2.9,4.7
20.39528931451608,4.7
85.0,4.6
1.8,3.8
1.1,3.9
8.7,4.0
2.6,3.8
4.7,4.1
2.9,2.9
22.0,3.8
0.965,3.5
1.8,4.2
2.0,4.6
2.7,4.4
56.0,4.4
2.7,4.1
2.9,3.9
4.9,3.6
20.0,4.0
12.0,3.8
3.8,4.3
4.2,4.6
1.4,3.6
21.0,3.9
41.0,4.0
20.39528931451608,4.2
57.0,4.2
15.0,4.2
5.1,4.5
31.0,4.7
28.0,3.5
39.0,4.5
34.0,4.6
20.39528931451608,4.2
76.0,4.1
40.0,4.5
46.0,4.2
8.7,4.5
80.0,4.4
24.0,3.7
21.0,4.4
9.7,4.3
12.0,4.3
20.39528931451608,4.5
57.0,3.8
81.0,4.5
20.39528931451608,4.5
6.7,4.4
3.8,4.7
5.9,3.5
46.0,4.9
3.3,4.0
48.0,4.1
33.0,4.2
42.0,4.173243045387998
99.0,4.4
4.5,4.1
28.0,4.6
8.1,4.6
21.0,4.7
56.0,4.5
20.39528931451608,4.173243045387998
26.0,4.4
99.0,4.4
25.0,4.2
99.0,4.4
43.0,4.0
17.0,4.2
80.0,4.2
44.0,4.2
20.39528931451608,4.8
20.39528931451608,3.7
12.0,3.4
100.0,4.3
69.0,4.3
90.0,4.6
88.0,4.2
64.0,4.6
39.0,4.1
56.0,4.6
14.0,4.3
20.39528931451608,4.4
75.0,4.7
13.0,4.2
8.1,3.8
20.39528931451608,4.3
20.0,3.7
57.0,4.3
31.0,2.9
39.0,4.3
29.0,4.3
3.6,4.0
3.8,3.3
0.545,4.1
2.1,5.0
0.061,3.9
13.0,4.6
2.8,4.0
9.9,3.6
2.5,4.0
5.4,4.5
14.0,4.173243045387998
1.3,2.9
2.5,4.2
0.283,4.5
2.3,4.173243045387998
1.6,4.6
25.0,4.7
5.4,4.2
1.5,4.7
5.3,4.7
2.0,3.9
5.4,4.7
41.0,3.7
5.4,4.8
2.4,4.0
5.4,4.6
9.0,4.4
1.2,4.7
45.0,3.6
5.3,4.4
3.2,4.6
73.0,2.9
11.0,4.173243045387998
5.4,4.5
0.655,5.0
5.6,3.7
17.0,4.173243045387998
9.5,3.7
7.4,4.173243045387998
5.4,4.2
2.6,3.0
96.0,5.0
73.0,4.4
5.4,4.7
35.0,4.3
48.0,3.9
20.39528931451608,4.173243045387998
20.39528931451608,4.4
37.0,4.3
17.0,4.173243045387998
35.0,4.173243045387998
2.3,4.173243045387998
16.0,4.173243045387998
26.0,4.6
2.9,4.5
0.714,3.9
12.0,4.7
52.0,5.0
20.39528931451608,5.0
3.2,4.173243045387998
49.0,5.0
28.0,4.173243045387998
12.0,4.173243045387998
17.0,4.173243045387998
37.0,2.7
2.0,4.6
82.0,4.4
20.39528931451608,4.1
20.39528931451608,3.8
37.0,4.4
48.0,4.6
54.0,4.1
46.0,4.5
51.0,4.2
48.0,4.7
55.0,4.3
20.39528931451608,4.3
25.0,4.2
33.0,3.8
100.0,4.0
20.39528931451608,4.6
9.2,4.3
43.0,4.3
91.0,4.3
29.0,4.7
44.0,4.4
30.0,3.8
99.0,4.6
90.0,4.6
72.0,4.5
47.0,4.5
26.0,3.8
5.0,4.3
20.39528931451608,4.3
20.0,3.7
30.0,3.2
37.0,4.0
28.0,3.8
85.0,4.4
20.39528931451608,3.8
22.0,3.4
82.0,2.9
65.0,4.5
43.0,3.7
80.0,3.8
21.0,4.1
0.093,4.1
90.0,3.7
67.0,3.6
20.39528931451608,4.173243045387998
32.0,3.0
2.7,4.1
36.0,3.8
35.0,4.2
41.0,4.4
20.39528931451608,4.5
71.0,3.6
70.0,3.6
22.0,3.7
14.0,3.9
6.0,4.173243045387998
20.39528931451608,4.2
53.0,4.1
0.872,4.5
1.3,2.8
1.6,2.6
20.39528931451608,4.3
56.0,4.4
3.4,4.1
3.1,4.0
20.0,4.3
6.2,3.9
0.121,3.5
20.39528931451608,3.7
95.0,4.3
9.4,4.3
20.39528931451608,4.1
20.39528931451608,4.2
2.5,4.3
70.0,4.3
1.7,4.1
37.0,4.4
70.0,4.4
20.39528931451608,4.4
20.39528931451608,4.3
3.3,2.4
16.0,4.5
19.0,4.5
22.0,4.5
20.39528931451608,4.4
20.39528931451608,4.6
