Category,Rating
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,3.9
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.2
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.3
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.9
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.3
HEALTH_AND_FITNESS,4.1
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.8
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.7
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.3
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.3
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.1
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.8
HEALTH_AND_FITNESS,4.8
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.1
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.2
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.3
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.0
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.7
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.0
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.1
HEALTH_AND_FITNESS,4.0
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.1
HEALTH_AND_FITNESS,3.5
HEALTH_AND_FITNESS,4.3
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.2
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.1
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,3.7
HEALTH_AND_FITNESS,4.3
HEALTH_AND_FITNESS,4.5
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.7
HEALTH_AND_FITNESS,4.6
HEALTH_AND_FITNESS,4.0
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.8
HEALTH_AND_FITNESS,4.2
HEALTH_AND_FITNESS,4.1
HEALTH_AND_FITNESS,4.4
HEALTH_AND_FITNESS,4.3
HOUSE_AND_HOME,4.5
HOUSE_AND_HOME,4.8
HOUSE_AND_HOME,4.2
HOUSE_AND_HOME,4.5
HOUSE_AND_HOME,4.1
HOUSE_AND_HOME,4.1
HOUSE_AND_HOME,4.0
HOUSE_AND_HOME,4.3
HOUSE_AND_HOME,4.5
HOUSE_AND_HOME,4.173243045387998
HOUSE_AND_HOME,4.6
HOUSE_AND_HOME,3.7
HOUSE_AND_HOME,3.7
HOUSE_AND_HOME,4.2
HOUSE_AND_HOME,4.5
HOUSE_AND_HOME,4.3
HOUSE_AND_HOME,3.9
HOUSE_AND_HOME,4.6
HOUSE_AND_HOME,4.3
HOUSE_AND_HOME,4.4
HOUSE_AND_HOME,4.6
HOUSE_AND_HOME,4.5
HOUSE_AND_HOME,3.8
HOUSE_AND_HOME,4.173243045387998
HOUSE_AND_HOME,4.4
HOUSE_AND_HOME,4.7
HOUSE_AND_HOME,3.4
HOUSE_AND_HOME,4.3
HOUSE_AND_HOME,4.3
HOUSE_AND_HOME,4.0
HOUSE_AND_HOME,4.0
HOUSE_AND_HOME,3.8
HOUSE_AND_HOME,4.173243045387998
HOUSE_AND_HOME,4.3
HOUSE_AND_HOME,3.6
HOUSE_AND_HOME,3.8
HOUSE_AND_HOME,4.5
HOUSE_AND_HOME,4.6
HOUSE_AND_HOME,4.173243045387998
HOUSE_AND_HOME,4.5
HOUSE_AND_HOME,4.7
HOUSE_AND_HOME,4.3
HOUSE_AND_HOME,3.7
HOUSE_AND_HOME,4.173243045387998
HOUSE_AND_HOME,4.2
HOUSE_AND_HOME,3.4
HOUSE_AND_HOME,3.9
HOUSE_AND_HOME,4.0
HOUSE_AND_HOME,4.0
HOUSE_AND_HOME,4.0
HOUSE_AND_HOME,4.0
HOUSE_AND_HOME,4.1
HOUSE_AND_HOME,3.9
HOUSE_AND_HOME,4.4
HOUSE_AND_HOME,4.4
HOUSE_AND_HOME,4.3
HOUSE_AND_HOME,4.1
LIBRARIES_AND_DEMO,3.9
LIBRARIES_AND_DEMO,4.4
LIBRARIES_AND_DEMO,4.6
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,4.1
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,3.8
LIBRARIES_AND_DEMO,4.6
LIBRARIES_AND_DEMO,3.5
LIBRARIES_AND_DEMO,4.7
LIBRARIES_AND_DEMO,4.3
LIBRARIES_AND_DEMO,4.5
LIBRARIES_AND_DEMO,4.4
LIBRARIES_AND_DEMO,3.4
LIBRARIES_AND_DEMO,4.3
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,4.3
LIBRARIES_AND_DEMO,4.6
LIBRARIES_AND_DEMO,4.6
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,4.2
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,4.6
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,4.4
LIBRARIES_AND_DEMO,3.9
LIBRARIES_AND_DEMO,4.5
LIBRARIES_AND_DEMO,3.8
LIBRARIES_AND_DEMO,4.3
LIBRARIES_AND_DEMO,3.7
LIBRARIES_AND_DEMO,5.0
LIBRARIES_AND_DEMO,3.2
LIBRARIES_AND_DEMO,4.5
LIBRARIES_AND_DEMO,4.7
LIBRARIES_AND_DEMO,4.0
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,4.1
LIBRARIES_AND_DEMO,3.8
LIBRARIES_AND_DEMO,4.7
LIBRARIES_AND_DEMO,4.5
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,4.2
LIBRARIES_AND_DEMO,4.173243045387998
LIBRARIES_AND_DEMO,4.1
LIBRARIES_AND_DEMO,3.1
LIFESTYLE,4.1
LIFESTYLE,4.1
LIFESTYLE,4.3
LIFESTYLE,4.0
LIFESTYLE,4.6
LIFESTYLE,4.4
LIFESTYLE,4.4
LIFESTYLE,4.3
LIFESTYLE,4.6
LIFESTYLE,3.2
LIFESTYLE,4.5
LIFESTYLE,4.6
LIFESTYLE,4.6
LIFESTYLE,4.3
LIFESTYLE,3.0
LIFESTYLE,4.4
LIFESTYLE,4.4
LIFESTYLE,4.3
LIFESTYLE,3.5
LIFESTYLE,4.3
LIFESTYLE,4.5
LIFESTYLE,3.7
LIFESTYLE,4.5
LIFESTYLE,4.2
LIFESTYLE,4.3
LIFESTYLE,4.6
LIFESTYLE,4.5
LIFESTYLE,3.9
LIFESTYLE,4.3
LIFESTYLE,3.3
LIFESTYLE,4.7
LIFESTYLE,4.2
LIFESTYLE,3.2
LIFESTYLE,4.4
LIFESTYLE,3.5
LIFESTYLE,3.7
LIFESTYLE,3.8
LIFESTYLE,3.8
LIFESTYLE,3.7
LIFESTYLE,4.6
LIFESTYLE,4.0
LIFESTYLE,3.6
LIFESTYLE,3.8
LIFESTYLE,4.1
LIFESTYLE,4.7
LIFESTYLE,3.9
LIFESTYLE,4.1
LIFESTYLE,4.6
LIFESTYLE,4.2
LIFESTYLE,4.6
LIFESTYLE,4.2
LIFESTYLE,4.4
LIFESTYLE,4.6
LIFESTYLE,4.1
LIFESTYLE,3.9
LIFESTYLE,4.0
LIFESTYLE,4.1
LIFESTYLE,4.1
LIFESTYLE,4.1
LIFESTYLE,4.1
LIFESTYLE,4.4
LIFESTYLE,4.3
LIFESTYLE,4.4
LIFESTYLE,4.2
LIFESTYLE,4.4
LIFESTYLE,4.3
LIFESTYLE,4.1
LIFESTYLE,4.0
LIFESTYLE,4.2
LIFESTYLE,4.1
LIFESTYLE,3.9
LIFESTYLE,4.4
LIFESTYLE,4.6
LIFESTYLE,4.5
LIFESTYLE,4.5
LIFESTYLE,4.8
LIFESTYLE,4.4
LIFESTYLE,4.5
LIFESTYLE,4.5
LIFESTYLE,4.6
LIFESTYLE,4.5
GAME,4.5
GAME,4.5
GAME,4.4
GAME,4.7
GAME,4.5
GAME,4.2
GAME,4.4
GAME,4.6
GAME,4.3
GAME,4.3
GAME,4.2
GAME,4.6
GAME,4.4
GAME,4.4
GAME,4.5
GAME,4.4
GAME,4.3
GAME,4.6
GAME,4.3
GAME,4.2
GAME,4.2
GAME,4.5
GAME,4.5
GAME,4.5
GAME,4.7
GAME,4.7
GAME,4.5
GAME,4.4
GAME,4.3
GAME,3.8
GAME,4.6
GAME,4.6
GAME,4.4
GAME,4.3
GAME,4.1
GAME,4.3
GAME,4.4
GAME,4.6
GAME,4.3
GAME,4.4
GAME,4.7
GAME,4.5
GAME,4.4
GAME,4.6
GAME,4.5
GAME,4.4
GAME,4.6
GAME,4.5
GAME,4.7
GAME,4.6
GAME,4.7
GAME,4.5
GAME,4.8
GAME,4.5
GAME,4.7
GAME,4.5
GAME,4.3
GAME,4.5
GAME,4.5
GAME,4.6
GAME,4.7
GAME,4.6
GAME,4.4
GAME,4.5
GAME,4.6
GAME,4.5
GAME,4.5
GAME,4.4
GAME,4.2
GAME,4.5
GAME,4.7
GAME,4.1
GAME,4.4
GAME,4.2
GAME,4.4
GAME,4.7
GAME,4.3
GAME,4.7
GAME,4.2
GAME,4.3
GAME,4.4
GAME,4.1
GAME,4.1
GAME,4.2
GAME,4.7
GAME,4.6
GAME,4.5
GAME,3.1
GAME,4.1
GAME,3.4
GAME,4.4
GAME,4.3
GAME,4.6
GAME,4.4
GAME,4.3
GAME,4.6
GAME,4.2
GAME,4.5
GAME,4.2
GAME,4.5
GAME,4.4
GAME,4.6
GAME,4.5
GAME,4.3
GAME,4.6
GAME,4.4
GAME,4.4
GAME,4.5
GAME,4.6
GAME,4.6
GAME,4.6
GAME,4.1
GAME,4.5
GAME,4.6
GAME,4.4
GAME,4.7
GAME,4.6
GAME,4.3
GAME,4.5
GAME,4.6
GAME,4.2
GAME,4.5
GAME,4.8
GAME,4.1
GAME,4.3
GAME,4.4
GAME,4.0
GAME,4.2
GAME,4.0
GAME,4.2
GAME,4.5
GAME,4.7
GAME,4.2
GAME,4.4
GAME,4.6
GAME,4.9
GAME,4.4
GAME,4.5
GAME,4.6
GAME,4.2
GAME,4.5
GAME,4.6
GAME,4.6
GAME,4.6
GAME,4.3
GAME,4.6
GAME,4.3
GAME,4.3
GAME,4.6
GAME,4.5
GAME,4.2
GAME,4.7
GAME,4.3
GAME,4.0
GAME,4.4
GAME,4.3
GAME,4.6
GAME,4.7
GAME,4.4
GAME,4.4
GAME,4.3
GAME,4.2
GAME,4.5
GAME,4.5
GAME,4.5
GAME,4.6
GAME,4.3
GAME,4.5
GAME,4.4
GAME,4.6
GAME,4.5
GAME,4.5
GAME,4.6
GAME,4.6
GAME,4.3
GAME,4.5
GAME,4.7
GAME,4.5
GAME,4.7
GAME,4.7
GAME,4.6
GAME,4.4
GAME,4.3
GAME,4.5
GAME,4.3
GAME,4.4
GAME,4.2
GAME,4.4
GAME,4.7
GAME,4.2
GAME,4.1
GAME,4.5
GAME,4.5
GAME,4.5
GAME,4.1
GAME,4.3
GAME,4.5
GAME,4.4
GAME,4.5
GAME,4.6
GAME,4.0
GAME,4.3
GAME,4.5
GAME,4.6
GAME,4.5
GAME,4.5
GAME,4.4
GAME,4.7
GAME,4.4
GAME,4.4
GAME,4.6
GAME,4.2
GAME,4.6
GAME,4.6
GAME,4.6
GAME,4.3
GAME,4.6
GAME,4.4
GAME,4.3
GAME,4.7
FAMILY,4.4
FAMILY,4.4
FAMILY,4.5
FAMILY,4.6
FAMILY,4.5
FAMILY,4.3
FAMILY,4.7
FAMILY,4.5
FAMILY,4.5
FAMILY,4.4
FAMILY,4.3
FAMILY,4.6
FAMILY,4.2
FAMILY,4.5
FAMILY,4.3
FAMILY,4.5
FAMILY,4.4
FAMILY,4.4
FAMILY,4.8
FAMILY,4.4
FAMILY,4.3
FAMILY,4.6
FAMILY,4.5
FAMILY,4.5
FAMILY,4.5
FAMILY,4.0
FAMILY,4.6
FAMILY,4.5
FAMILY,4.5
FAMILY,4.4
FAMILY,4.5
FAMILY,4.5
FAMILY,4.2
FAMILY,4.3
FAMILY,4.5
FAMILY,4.2
FAMILY,4.3
FAMILY,4.4
FAMILY,4.6
FAMILY,4.5
FAMILY,4.2
FAMILY,4.5
FAMILY,4.6
FAMILY,4.6
FAMILY,4.1
FAMILY,4.5
FAMILY,4.6
FAMILY,4.6
FAMILY,4.5
FAMILY,4.3
FAMILY,3.8
FAMILY,4.5
FAMILY,4.1
FAMILY,4.8
FAMILY,3.9
FAMILY,4.5
FAMILY,4.4
FAMILY,4.3
FAMILY,4.2
FAMILY,3.0
FAMILY,4.1
FAMILY,4.5
FAMILY,4.6
FAMILY,4.3
FAMILY,4.3
FAMILY,4.5
FAMILY,4.2
FAMILY,4.2
FAMILY,4.4
FAMILY,4.5
FAMILY,4.1
FAMILY,4.2
FAMILY,4.1
FAMILY,4.7
FAMILY,4.3
FAMILY,4.4
FAMILY,4.4
FAMILY,4.3
FAMILY,4.3
FAMILY,4.2
FAMILY,4.2
FAMILY,4.3
FAMILY,4.3
FAMILY,4.1
FAMILY,4.2
FAMILY,4.5
FAMILY,4.3
FAMILY,4.5
FAMILY,4.1
FAMILY,4.2
FAMILY,4.4
FAMILY,4.0
FAMILY,4.1
FAMILY,4.4
FAMILY,4.1
FAMILY,4.0
FAMILY,4.3
FAMILY,4.6
FAMILY,4.3
FAMILY,4.7
FAMILY,4.3
FAMILY,4.4
FAMILY,4.2
FAMILY,4.7
FAMILY,3.9
FAMILY,4.1
FAMILY,4.1
FAMILY,4.1
FAMILY,4.2
FAMILY,4.4
FAMILY,4.3
FAMILY,4.5
FAMILY,4.3
FAMILY,4.3
FAMILY,4.1
FAMILY,4.1
FAMILY,4.1
FAMILY,4.6
FAMILY,4.1
FAMILY,4.4
FAMILY,4.4
FAMILY,4.3
FAMILY,4.0
FAMILY,4.8
FAMILY,3.8
FAMILY,4.7
FAMILY,4.5
FAMILY,4.8
FAMILY,4.4
FAMILY,4.8
FAMILY,4.2
FAMILY,4.2
FAMILY,4.0
FAMILY,4.7
FAMILY,4.7
FAMILY,3.9
FAMILY,4.5
FAMILY,4.1
FAMILY,4.4
FAMILY,3.9
FAMILY,4.4
FAMILY,3.6
FAMILY,4.4
FAMILY,4.1
FAMILY,3.6
FAMILY,4.6
FAMILY,4.3
FAMILY,4.5
FAMILY,4.4
FAMILY,4.1
FAMILY,3.9
FAMILY,4.1
FAMILY,3.9
FAMILY,4.2
FAMILY,3.8
FAMILY,4.3
FAMILY,3.9
FAMILY,4.0
FAMILY,4.0
FAMILY,4.0
FAMILY,4.3
FAMILY,4.3
FAMILY,4.2
FAMILY,4.3
FAMILY,4.2
FAMILY,4.6
FAMILY,4.1
FAMILY,4.5
FAMILY,4.5
FAMILY,4.3
MEDICAL,4.2
MEDICAL,4.4
MEDICAL,4.6
MEDICAL,4.5
MEDICAL,4.8
MEDICAL,4.5
MEDICAL,3.2
MEDICAL,4.6
MEDICAL,4.5
MEDICAL,4.1
MEDICAL,4.6
MEDICAL,4.5
MEDICAL,4.4
MEDICAL,4.4
MEDICAL,4.4
MEDICAL,3.8
MEDICAL,4.6
MEDICAL,2.5
MEDICAL,4.0
MEDICAL,5.0
MEDICAL,4.3
MEDICAL,3.4
MEDICAL,4.173243045387998
MEDICAL,3.4
MEDICAL,4.3
MEDICAL,4.4
MEDICAL,4.4
MEDICAL,4.2
MEDICAL,5.0
MEDICAL,4.1
MEDICAL,3.9
MEDICAL,4.6
MEDICAL,4.2
MEDICAL,4.4
MEDICAL,4.2
MEDICAL,3.6
MEDICAL,4.5
MEDICAL,4.173243045387998
MEDICAL,4.7
MEDICAL,4.6
MEDICAL,4.5
MEDICAL,4.2
MEDICAL,4.2
MEDICAL,4.3
MEDICAL,4.4
MEDICAL,4.1
MEDICAL,4.4
MEDICAL,4.6
MEDICAL,4.4
MEDICAL,4.2
MEDICAL,4.5
MEDICAL,4.173243045387998
MEDICAL,2.6
MEDICAL,4.6
MEDICAL,4.8
MEDICAL,4.2
MEDICAL,4.7
MEDICAL,3.0
MEDICAL,3.5
MEDICAL,4.6
MEDICAL,4.8
MEDICAL,4.2
MEDICAL,4.6
MEDICAL,4.4
MEDICAL,4.8
MEDICAL,4.0
MEDICAL,3.7
MEDICAL,4.2
MEDICAL,4.8
MEDICAL,4.7
MEDICAL,3.5
MEDICAL,3.9
MEDICAL,4.2
MEDICAL,4.8
MEDICAL,2.7
MEDICAL,4.2
MEDICAL,4.7
MEDICAL,4.6
MEDICAL,4.5
MEDICAL,4.7
MEDICAL,4.7
MEDICAL,4.5
MEDICAL,4.7
MEDICAL,4.0
MEDICAL,3.4
MEDICAL,3.5
MEDICAL,3.0
MEDICAL,4.7
MEDICAL,4.6
MEDICAL,4.2
MEDICAL,4.8
MEDICAL,4.5
MEDICAL,4.2
MEDICAL,3.8
MEDICAL,3.0
MEDICAL,4.4
MEDICAL,4.5
MEDICAL,4.0
MEDICAL,3.6
MEDICAL,4.4
MEDICAL,4.7
MEDICAL,3.6
MEDICAL,4.5
MEDICAL,4.1
MEDICAL,4.6
MEDICAL,4.7
MEDICAL,4.7
MEDICAL,2.8
MEDICAL,4.3
MEDICAL,4.6
MEDICAL,4.3
MEDICAL,3.4
MEDICAL,4.173243045387998
MEDICAL,4.0
MEDICAL,4.8
MEDICAL,4.2
MEDICAL,3.0
MEDICAL,4.5
MEDICAL,3.7
MEDICAL,4.5
MEDICAL,4.5
MEDICAL,3.6
MEDICAL,4.4
MEDICAL,4.4
MEDICAL,4.5
MEDICAL,4.1
MEDICAL,4.6
MEDICAL,4.3
MEDICAL,4.3
MEDICAL,4.7
MEDICAL,4.5
MEDICAL,4.2
MEDICAL,4.4
MEDICAL,3.9
MEDICAL,4.2
MEDICAL,4.1
MEDICAL,4.173243045387998
MEDICAL,4.1
MEDICAL,3.5
MEDICAL,4.2
MEDICAL,4.0
MEDICAL,4.3
MEDICAL,4.3
MEDICAL,2.3
MEDICAL,4.5
MEDICAL,4.3
MEDICAL,3.1
MEDICAL,4.4
MEDICAL,2.9
MEDICAL,3.1
MEDICAL,3.7
MEDICAL,4.0
MEDICAL,3.8
MEDICAL,4.4
MEDICAL,4.3
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,3.7
MEDICAL,5.0
MEDICAL,3.0
MEDICAL,3.7
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,3.7
MEDICAL,5.0
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,5.0
MEDICAL,4.173243045387998
MEDICAL,5.0
MEDICAL,4.173243045387998
MEDICAL,5.0
MEDICAL,4.173243045387998
MEDICAL,5.0
MEDICAL,5.0
MEDICAL,4.173243045387998
MEDICAL,5.0
MEDICAL,5.0
MEDICAL,5.0
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.3
MEDICAL,4.9
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,5.0
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.9
MEDICAL,4.6
MEDICAL,5.0
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.0
MEDICAL,4.173243045387998
MEDICAL,5.0
MEDICAL,4.173243045387998
MEDICAL,2.6
MEDICAL,4.3
MEDICAL,4.7
MEDICAL,2.5
MEDICAL,4.5
MEDICAL,4.3
MEDICAL,4.4
MEDICAL,4.173243045387998
MEDICAL,4.173243045387998
MEDICAL,4.5
MEDICAL,3.8
MEDICAL,4.0
MEDICAL,4.5
MEDICAL,3.7
MEDICAL,4.3
MEDICAL,4.4
MEDICAL,3.8
MEDICAL,4.3
MEDICAL,3.8
MEDICAL,5.0
MEDICAL,3.6
MEDICAL,4.0
MEDICAL,4.3
MEDICAL,4.7
MEDICAL,5.0
MEDICAL,4.7
MEDICAL,4.6
MEDICAL,3.1
MEDICAL,4.4
MEDICAL,5.0
MEDICAL,3.6
MEDICAL,2.8
MEDICAL,4.4
MEDICAL,4.6
MEDICAL,4.2
MEDICAL,4.173243045387998
MEDICAL,3.8
MEDICAL,3.5
SOCIAL,4.1
SOCIAL,4.5
SOCIAL,4.3
SOCIAL,4.4
SOCIAL,4.4
SOCIAL,4.2
SOCIAL,4.0
SOCIAL,4.3
SOCIAL,4.6
SOCIAL,4.4
SOCIAL,4.2
SOCIAL,4.4
SOCIAL,4.4
SOCIAL,4.3
SOCIAL,4.6
SOCIAL,4.4
SOCIAL,4.5
SOCIAL,4.6
SOCIAL,4.6
SOCIAL,4.6
SOCIAL,4.4
SOCIAL,4.5
SOCIAL,4.5
SOCIAL,4.3
SOCIAL,4.4
SOCIAL,4.6
SOCIAL,4.3
SOCIAL,4.8
SOCIAL,4.2
SOCIAL,4.6
SOCIAL,4.0
SOCIAL,4.6
SOCIAL,4.3
SOCIAL,3.6
SOCIAL,4.0
SOCIAL,4.5
SOCIAL,4.4
SOCIAL,4.5
SOCIAL,4.2
SOCIAL,4.5
SOCIAL,4.3
SOCIAL,4.2
SOCIAL,4.2
SOCIAL,4.3
SOCIAL,4.3
SOCIAL,4.1
SOCIAL,4.5
SOCIAL,4.3
SOCIAL,4.2
SOCIAL,4.1
SOCIAL,4.3
SOCIAL,4.2
SOCIAL,4.1
SOCIAL,4.1
SOCIAL,3.7
SOCIAL,3.9
SOCIAL,3.7
SOCIAL,3.6
SOCIAL,4.1
SOCIAL,4.1
SOCIAL,4.1
SOCIAL,4.3
SOCIAL,4.3
SOCIAL,4.2
SOCIAL,4.5
SOCIAL,4.1
SOCIAL,3.8
SOCIAL,4.4
SOCIAL,4.0
SOCIAL,4.2
SOCIAL,4.0
SOCIAL,4.4
SOCIAL,4.0
SOCIAL,4.4
SOCIAL,4.1
SOCIAL,4.3
SOCIAL,4.0
SOCIAL,4.4
SOCIAL,4.2
SHOPPING,4.0
SHOPPING,4.5
SHOPPING,4.6
SHOPPING,4.3
SHOPPING,4.2
SHOPPING,4.3
SHOPPING,4.6
SHOPPING,4.4
SHOPPING,4.4
SHOPPING,4.5
SHOPPING,4.3
SHOPPING,4.2
SHOPPING,4.2
SHOPPING,4.4
SHOPPING,4.6
SHOPPING,4.2
SHOPPING,3.6
SHOPPING,4.5
SHOPPING,4.4
SHOPPING,3.8
SHOPPING,4.7
SHOPPING,3.6
SHOPPING,4.2
SHOPPING,3.6
SHOPPING,4.3
SHOPPING,4.4
SHOPPING,4.5
SHOPPING,4.1
SHOPPING,4.3
SHOPPING,4.3
SHOPPING,4.7
SHOPPING,4.3
SHOPPING,4.2
SHOPPING,4.2
SHOPPING,4.3
SHOPPING,4.2
SHOPPING,4.3
SHOPPING,4.6
SHOPPING,4.4
SHOPPING,4.3
SHOPPING,3.8
SHOPPING,4.6
SHOPPING,4.5
SHOPPING,4.1
SHOPPING,4.4
SHOPPING,4.3
SHOPPING,3.8
SHOPPING,4.0
SHOPPING,3.3
SHOPPING,4.1
SHOPPING,4.1
SHOPPING,4.2
SHOPPING,4.1
SHOPPING,4.4
SHOPPING,4.1
SHOPPING,4.2
SHOPPING,4.5
SHOPPING,4.3
SHOPPING,4.1
SHOPPING,4.5
SHOPPING,4.4
SHOPPING,4.6
SHOPPING,4.5
SHOPPING,4.6
SHOPPING,4.7
SHOPPING,4.3
SHOPPING,4.4
SHOPPING,4.4
SHOPPING,4.7
SHOPPING,4.1
SHOPPING,4.2
SHOPPING,4.5
SHOPPING,4.2
SHOPPING,4.3
SHOPPING,4.1
SHOPPING,4.6
SHOPPING,4.2
SHOPPING,4.2
SHOPPING,4.2
SHOPPING,4.2
SHOPPING,4.0
SHOPPING,4.4
SHOPPING,4.0
SHOPPING,4.5
SHOPPING,3.9
SHOPPING,4.5
SHOPPING,4.2
SHOPPING,4.3
SHOPPING,4.4
SHOPPING,4.5
SHOPPING,4.6
SHOPPING,4.3
SHOPPING,4.7
SHOPPING,4.4
SHOPPING,4.0
SHOPPING,4.5
SHOPPING,4.1
SHOPPING,4.4
SHOPPING,4.5
SHOPPING,4.4
SHOPPING,4.3
SHOPPING,3.8
SHOPPING,4.5
PHOTOGRAPHY,4.1
PHOTOGRAPHY,4.6
PHOTOGRAPHY,4.8
PHOTOGRAPHY,4.0
PHOTOGRAPHY,4.7
PHOTOGRAPHY,4.7
PHOTOGRAPHY,4.1
PHOTOGRAPHY,4.5
PHOTOGRAPHY,3.6
PHOTOGRAPHY,4.5
PHOTOGRAPHY,4.7
PHOTOGRAPHY,4.7
PHOTOGRAPHY,4.5
PHOTOGRAPHY,4.2
PHOTOGRAPHY,4.5
PHOTOGRAPHY,4.4
PHOTOGRAPHY,4.5
PHOTOGRAPHY,4.5
PHOTOGRAPHY,4.4
PHOTOGRAPHY,3.7
PHOTOGRAPHY,4.3
PHOTOGRAPHY,4.5
PHOTOGRAPHY,4.4
PHOTOGRAPHY,3.3
PHOTOGRAPHY,4.3
PHOTOGRAPHY,4.4
PHOTOGRAPHY,4.5
PHOTOGRAPHY,4.4
PHOTOGRAPHY,4.2
PHOTOGRAPHY,4.5
PHOTOGRAPHY,4.7
PHOTOGRAPHY,4.5
PHOTOGRAPHY,4.6
PHOTOGRAPHY,4.6
PHOTOGRAPHY,4.4
PHOTOGRAPHY,4.3
PHOTOGRAPHY,4.3
PHOTOGRAPHY,4.6
PHOTOGRAPHY,4.4
PHOTOGRAPHY,4.5
PHOTOGRAPHY,4.5
PHOTOGRAPHY,4.2
PHOTOGRAPHY,4.0
PHOTOGRAPHY,4.4
PHOTOGRAPHY,4.7
PHOTOGRAPHY,4.3
PHOTOGRAPHY,4.6
PHOTOGRAPHY,4.4
